ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.12109634551495016,0.6027826768567509,0.45843621399176954,0.9960094546949251,0.1665143901324806,0.08876962004446594,-0.8366659802090454,-1.4127787723021485,0.028335589770053904,1
0.08570019723865878,0.5804490867782007,0.4358679295388156,0.9949406535879476,0.12785052228924526,0.1705018705311423,-0.4862093663915146,-1.2327790853032732,0.290142098089861,1
0.1013527362164378,0.5343484208648069,0.446451031027716,0.9971716797012923,0.15760956175298804,0.08632497598525707,-0.3415091210378971,-1.3600142843205407,-0.20237563664026625,1
0.0990904226859283,0.5396174020364085,0.45449802218069746,0.997079185747517,0.15894267078613114,0.07902861157115881,-0.4358971382813506,-1.2632323676852681,0.06101766562642519,1
0.0786684579788028,0.5397804283003524,0.4344607496148424,0.996995977596314,0.13861125723303525,0.16791717491697894,-0.1948339124955405,-1.2252902421900966,-0.08721295068708246,1
0.1108338531919318,0.6160770124184759,0.44840115683655996,0.9922563011559863,0.1487787857641312,0.09070110422771041,-0.7379373447312934,-1.5029973244567156,-0.030022023345881,0
0.10947249007373795,0.532762983491987,0.4462782762542651,0.9907201786351908,0.16339315949881478,0.107453777553663,-0.1477309148505218,-1.326762897782299,-0.4827581647713832,0
0.1212338593974175,0.5780054841968538,0.46832579185520357,0.9880928852665558,0.14787808079334985,-0.009650746589470223,-0.5956736092253093,-1.3520891107031665,-0.5189353581751863,0
0.12477718360071301,0.5776988636363636,0.4496060924369748,0.9885242439812185,0.1737242128121607,0.02852754456140424,-0.2940249109909085,-1.3581025186323725,-0.5005179952888739,0
0.10840958605664489,0.6519450223819431,0.4458342265094677,0.9829927637342945,0.14916067146282974,0.07028512853270721,-0.8133559431328785,-1.3190459380800417,-0.19819036022083436,0
