ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.11766955634880163,0.49783315276273027,0.5331875140538441,0.9710915552787974,0.15337321369225657,-0.04539889207167765,-0.4176701844075854,-1.2084696306414318,0.32713201360193844,1
0.13766025641025642,0.5131602881257276,0.48419151667114413,0.9689558775061698,0.17041960123003672,0.12968892380320227,-0.5508408769341941,-1.1553702738519311,0.005733284035562836,1
0.13228075916230367,0.49830898268398266,0.4759962052407826,0.9712309027756209,0.1635150166852058,0.13817223229077377,-0.5341207605881261,-1.1762589348314052,-0.034700205977737486,1
0.1597542242703533,0.5206687843406593,0.49733767576509513,0.9774888441154501,0.1980009519276535,0.07398657211409634,-0.5245298108844683,-1.1892313040884708,0.0011113797358541788,1
0.13785639647708614,0.48364259815261434,0.489284980836985,0.9779642823140227,0.1708919319022946,0.07179701603421533,-0.3847242682978387,-1.2121835582164406,0.386131748491092,1
0.1289443194983984,0.5015304029535199,0.4953589736163805,0.9768253503424535,0.1458413628304941,0.05960150685778567,-0.4308686935687602,-1.1837992336733032,0.13013010144870396,0
0.15254901960784314,0.5555377035132819,0.5066195372750643,0.9724645066747836,0.19219367588932806,-0.03323747166216448,-0.6966111953625598,-1.169018585885615,0.33998394752623806,0
0.12148534027916917,0.6253953836715507,0.4908100110710549,0.9720944327037233,0.16368217403041482,-0.009727665275409093,-0.9829748195653327,-1.2348610686203518,0.382844226300052,0
0.11788617886178862,0.5726567610503691,0.4734769173740164,0.9600802685477738,0.17729257641921398,0.10894123905093654,-0.8035435207356744,-1.1516581568857924,0.21941390663863025,0
0.11372790333407921,0.5684678415893849,0.516164478760994,0.9679663670378947,0.14477994587665574,-0.06658406309654594,-0.7491845183662886,-1.242443822011277,0.17753868282389673,0
