ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.09418205693875407,0.4718366660733005,0.521241620479447,0.9720064590051221,0.11318205693875408,0.0311450085357744,0.8648341550534019,-0.7360281487108611,1.6869277976063348,1
0.09102695417789758,0.4947135916845554,0.5315585970915312,0.9721666155527939,0.11002695417789758,-0.06029794182674279,0.16137328712335872,-0.5899290236997232,0.30059643508785405,1
0.0995064792444542,0.5381013339484104,0.5111944272841531,0.9532052051355886,0.1185064792444542,0.1950190462093651,0.42816711581426287,-0.7012973455315752,-0.1035619685459521,1
0.09544444444444444,0.5982758061902447,0.4723063973063973,0.950351846340713,0.11444444444444445,0.3683102713454739,-0.414412402948687,-0.7337332716884499,0.28461711001753565,1
0.1101118800461361,0.527576586660034,0.5147804999378187,0.9591205611883433,0.1291118800461361,0.08605835306774279,0.21543695319753156,-0.637436249514653,-0.49093214307622257,1
0.08996658896658896,0.51382096069869,0.5290421005486508,0.9408859023940677,0.10896658896658896,-0.0633928239489434,0.17306275231780596,-0.3395355889079261,0.5971999772948504,0
0.10435362215061464,0.44924476317815326,0.5256241064555153,0.9407872651822617,0.12335362215061464,0.19547493916761785,0.5343415717809223,-0.5524163859721818,0.12717299344278413,0
0.09404092932363478,0.572809648602636,0.5239051983277566,0.9512473231584073,0.11304092932363478,0.043580097467109585,-0.8116440056234434,-0.45869829478601476,1.4677554272858313,0
0.08262878787878788,0.5176109119032553,0.4965559744779583,0.9558287936920884,0.10162878787878789,0.3101063120467385,0.15658315305484852,-1.0662193563188491,1.1770208277730225,0
0.10017153996101365,0.42208672787620155,0.45718161343161345,0.9590440689110462,0.11917153996101365,0.4302833808832124,1.2596583471334202,-0.978578931346358,1.8287956585351977,0
