ratio,cent_y,cent_x,eccentricity,solidity,skew_x,skew_y,kurt_x,kurt_y,output
0.10308055184690698,0.4691215777864279,0.47169013725839726,0.912960108221047,0.12208055184690698,-0.1143710024022466,0.06151303924913184,-1.1701068218229995,-1.0873508600954622,1
0.09329691876750701,0.47045073905468443,0.43996506037923516,0.9218034119201175,0.11229691876750701,0.030722005068705927,0.006097045849490803,-1.0672569733818857,-1.1075039257101826,1
0.09295906432748538,0.4432914958301955,0.45255549667314376,0.9040639941431381,0.11195906432748538,-0.014469970008323191,0.13683194272901653,-1.1451866726086797,-0.8209162216198862,1
0.07983034066118476,0.4213837674347531,0.45874112627524555,0.905217850635561,0.09883034066118476,-0.06485903225368632,0.2229687570360734,-1.0610975222005032,-0.8546173555225673,1
0.07784054143281612,0.4781845410228869,0.44334625650576476,0.8787756657860202,0.09684054143281612,-0.0558060356616805,0.038651701167296375,-1.08424614891438,-1.180122630367245,1
0.08956401292441336,0.4240492359932088,0.48378685742569594,0.8779575895595673,0.10856401292441337,-0.05569552602467523,0.2831941958610738,-1.2946932358408283,-1.0975232039499345,0
0.1047750626566416,0.49567834681042233,0.4978053624627607,0.8215751917488845,0.12377506265664161,-0.09252544030913921,-0.05320392374620867,-1.2257798665654518,-1.1586948454552628,0
0.09880701754385965,0.5210612855007474,0.5144609000078673,0.8150261698453376,0.11780701754385965,-0.11651297984268938,-0.15341081353678607,-1.3040934017440422,-1.241092387182304,0
0.08970255957634599,0.47981458863794757,0.478978022688044,0.7634295097157611,0.10870255957634599,-0.0314382393480435,0.07136353547907384,-1.2102248275371283,-1.0901324959685363,0
0.10346666666666667,0.5280936890045543,0.5249446974625894,0.7367703157104015,0.12246666666666667,-0.21452720373534598,-0.17856088083877633,-1.177100171906051,-1.1994303662786778,0
